Country Name,Indicator Name,Year,Value
Least developed countries: UN classification,GNI per capita (constant 2005 US$),2009,501.9209143
Least developed countries: UN classification,GNI per capita (constant 2005 US$),2010,511.7386056
Least developed countries: UN classification,GNI per capita (constant 2005 US$),2011,527.8687633
Least developed countries: UN classification,GNI per capita (constant 2005 US$),2012,541.5764167
Least developed countries: UN classification,GNI per capita (constant 2005 US$),2013,552.4231392
Least developed countries: UN classification,GNI per capita (constant 2005 US$),2014,567.1952494
Lebanon,GNI per capita (constant 2005 US$),1994,"5,269.86"
Lebanon,GNI per capita (constant 2005 US$),1995,"5,546.39"
Lebanon,GNI per capita (constant 2005 US$),1996,"5,699.23"
Lebanon,GNI per capita (constant 2005 US$),1997,"5,486.98"
Lebanon,GNI per capita (constant 2005 US$),1998,"5,582.42"
Lebanon,GNI per capita (constant 2005 US$),1999,"5,501.89"
Lebanon,GNI per capita (constant 2005 US$),2000,"5,475.89"
Lebanon,GNI per capita (constant 2005 US$),2001,"5,354.89"
Lebanon,GNI per capita (constant 2005 US$),2002,"5,047.79"
Lebanon,GNI per capita (constant 2005 US$),2003,"4,273.67"
Lebanon,GNI per capita (constant 2005 US$),2004,"5,150.16"
Lebanon,GNI per capita (constant 2005 US$),2005,"5,292.67"
Lebanon,GNI per capita (constant 2005 US$),2006,"5,375.61"
Lebanon,GNI per capita (constant 2005 US$),2007,"5,960.30"
Lebanon,GNI per capita (constant 2005 US$),2008,"6,371.46"
Lebanon,GNI per capita (constant 2005 US$),2009,"6,765.15"
Lebanon,GNI per capita (constant 2005 US$),2010,"6,997.38"
Lebanon,GNI per capita (constant 2005 US$),2011,"7,167.28"
Lebanon,GNI per capita (constant 2005 US$),2012,"7,225.27"
Lebanon,GNI per capita (constant 2005 US$),2013,"7,147.79"
Lebanon,GNI per capita (constant 2005 US$),2014,"7,307.01"
Lesotho,GNI per capita (constant 2005 US$),1966,334.7883242
Lesotho,GNI per capita (constant 2005 US$),1967,355.4342876
Lesotho,GNI per capita (constant 2005 US$),1968,353.1652148
Lesotho,GNI per capita (constant 2005 US$),1969,351.8332323
Lesotho,GNI per capita (constant 2005 US$),1970,365.1255958
Lesotho,GNI per capita (constant 2005 US$),1971,385.6390113
Lesotho,GNI per capita (constant 2005 US$),1972,396.6332002
Lesotho,GNI per capita (constant 2005 US$),1973,492.5344404
Lesotho,GNI per capita (constant 2005 US$),1974,639.0112969
Lesotho,GNI per capita (constant 2005 US$),1975,618.0083889
Lesotho,GNI per capita (constant 2005 US$),1976,757.5736323
Lesotho,GNI per capita (constant 2005 US$),1977,844.6325219
Lesotho,GNI per capita (constant 2005 US$),1978,878.0554313
Lesotho,GNI per capita (constant 2005 US$),1979,884.0758283
Lesotho,GNI per capita (constant 2005 US$),1980,799.0616216
Lesotho,GNI per capita (constant 2005 US$),1981,816.5234592
Lesotho,GNI per capita (constant 2005 US$),1982,972.6926375
Lesotho,GNI per capita (constant 2005 US$),1983,977.0066904
Lesotho,GNI per capita (constant 2005 US$),1984,997.9544768
Lesotho,GNI per capita (constant 2005 US$),1985,928.8301999
Lesotho,GNI per capita (constant 2005 US$),1986,938.8648965
Lesotho,GNI per capita (constant 2005 US$),1987,935.2009423
Lesotho,GNI per capita (constant 2005 US$),1988,922.9793777
Lesotho,GNI per capita (constant 2005 US$),1989,909.0227767
Lesotho,GNI per capita (constant 2005 US$),1990,926.603367
Lesotho,GNI per capita (constant 2005 US$),1991,885.67144
Lesotho,GNI per capita (constant 2005 US$),1992,883.4680381
Lesotho,GNI per capita (constant 2005 US$),1993,857.8792148
Lesotho,GNI per capita (constant 2005 US$),1994,874.673366
Lesotho,GNI per capita (constant 2005 US$),1995,843.1183021
Lesotho,GNI per capita (constant 2005 US$),1996,870.4735363
Lesotho,GNI per capita (constant 2005 US$),1997,882.0614912
Lesotho,GNI per capita (constant 2005 US$),1998,810.0512254
Lesotho,GNI per capita (constant 2005 US$),1999,826.2653314
Lesotho,GNI per capita (constant 2005 US$),2000,837.3325778
Lesotho,GNI per capita (constant 2005 US$),2001,"1,025.90"
Lesotho,GNI per capita (constant 2005 US$),2002,"1,012.09"
Lesotho,GNI per capita (constant 2005 US$),2003,"1,026.30"
Lesotho,GNI per capita (constant 2005 US$),2004,"1,008.76"
Lesotho,GNI per capita (constant 2005 US$),2005,970.6970874
Lesotho,GNI per capita (constant 2005 US$),2006,964.0486289
Lesotho,GNI per capita (constant 2005 US$),2007,971.5752103
Lesotho,GNI per capita (constant 2005 US$),2008,"1,007.14"
Lesotho,GNI per capita (constant 2005 US$),2009,"1,012.83"
Lesotho,GNI per capita (constant 2005 US$),2010,"1,040.36"
Lesotho,GNI per capita (constant 2005 US$),2011,"1,133.79"
Lesotho,GNI per capita (constant 2005 US$),2012,"1,132.20"
Lesotho,GNI per capita (constant 2005 US$),2013,"1,260.07"
Liberia,GNI per capita (constant 2005 US$),2000,153.3830875
Liberia,GNI per capita (constant 2005 US$),2001,132.9182609
Liberia,GNI per capita (constant 2005 US$),2002,125.9726055
Liberia,GNI per capita (constant 2005 US$),2003,77.6562215
Liberia,GNI per capita (constant 2005 US$),2004,117.468839
Liberia,GNI per capita (constant 2005 US$),2005,120.6195757
Liberia,GNI per capita (constant 2005 US$),2006,123.4940202
Liberia,GNI per capita (constant 2005 US$),2007,136.1314127
Liberia,GNI per capita (constant 2005 US$),2008,141.6789282
Liberia,GNI per capita (constant 2005 US$),2009,144.5519681
Liberia,GNI per capita (constant 2005 US$),2010,146.7093421
Liberia,GNI per capita (constant 2005 US$),2011,158.9818577
Liberia,GNI per capita (constant 2005 US$),2012,157.8644202
Liberia,GNI per capita (constant 2005 US$),2013,165.1677681
Liberia,GNI per capita (constant 2005 US$),2014,162.7635282
Libya,GNI per capita (constant 2005 US$),2003,"7,385.51"
Libya,GNI per capita (constant 2005 US$),2004,"7,367.36"
Libya,GNI per capita (constant 2005 US$),2005,"8,108.91"
Libya,GNI per capita (constant 2005 US$),2006,"8,748.90"
Libya,GNI per capita (constant 2005 US$),2007,"9,070.00"
Libya,GNI per capita (constant 2005 US$),2008,"9,112.22"
Libya,GNI per capita (constant 2005 US$),2009,"8,906.55"
Libya,GNI per capita (constant 2005 US$),2010,"9,168.49"
Libya,GNI per capita (constant 2005 US$),2011,"3,472.60"
Libya,GNI per capita (constant 2005 US$),2012,"6,856.31"
Libya,GNI per capita (constant 2005 US$),2013,"6,096.89"
Libya,GNI per capita (constant 2005 US$),2014,"4,813.76"
Liechtenstein,GNI per capita (constant 2005 US$),2005,"89,697.66"
Lithuania,GNI per capita (constant 2005 US$),1995,"3,966.12"
Lithuania,GNI per capita (constant 2005 US$),1996,"4,172.07"
Lithuania,GNI per capita (constant 2005 US$),1997,"4,518.62"
Lithuania,GNI per capita (constant 2005 US$),1998,"4,879.03"
Lithuania,GNI per capita (constant 2005 US$),1999,"4,852.67"
Lithuania,GNI per capita (constant 2005 US$),2000,"5,101.78"
Lithuania,GNI per capita (constant 2005 US$),2001,"5,489.76"
Lithuania,GNI per capita (constant 2005 US$),2002,"5,915.30"
Lithuania,GNI per capita (constant 2005 US$),2003,"6,479.15"
Lithuania,GNI per capita (constant 2005 US$),2004,"6,940.57"
Lithuania,GNI per capita (constant 2005 US$),2005,"7,715.89"
Lithuania,GNI per capita (constant 2005 US$),2006,"8,358.57"
Lithuania,GNI per capita (constant 2005 US$),2007,"9,152.08"
Lithuania,GNI per capita (constant 2005 US$),2008,"9,528.11"
Lithuania,GNI per capita (constant 2005 US$),2009,"8,842.23"
Lithuania,GNI per capita (constant 2005 US$),2010,"8,721.75"
Lithuania,GNI per capita (constant 2005 US$),2011,"9,208.65"
Lithuania,GNI per capita (constant 2005 US$),2012,"9,793.74"
Lithuania,GNI per capita (constant 2005 US$),2013,"10,330.04"
Lithuania,GNI per capita (constant 2005 US$),2014,"10,594.45"
Low & middle income,GNI per capita (constant 2005 US$),1979,851.2675567
Low & middle income,GNI per capita (constant 2005 US$),1980,877.1200802
Low & middle income,GNI per capita (constant 2005 US$),1981,886.612504
Low & middle income,GNI per capita (constant 2005 US$),1982,885.6617244
Low & middle income,GNI per capita (constant 2005 US$),1983,884.4634584
Low & middle income,GNI per capita (constant 2005 US$),1984,907.7095625
Low & middle income,GNI per capita (constant 2005 US$),1985,933.5770638
Low & middle income,GNI per capita (constant 2005 US$),1986,942.9634961
Low & middle income,GNI per capita (constant 2005 US$),1987,968.1144464
Low & middle income,GNI per capita (constant 2005 US$),1988,988.6813773
Low & middle income,GNI per capita (constant 2005 US$),1989,"1,009.99"
Low & middle income,GNI per capita (constant 2005 US$),1990,"1,027.49"
Low & middle income,GNI per capita (constant 2005 US$),1991,"1,035.55"
Low & middle income,GNI per capita (constant 2005 US$),1992,"1,056.29"
Low & middle income,GNI per capita (constant 2005 US$),1993,"1,092.16"
Low & middle income,GNI per capita (constant 2005 US$),1994,"1,122.79"
Low & middle income,GNI per capita (constant 2005 US$),1995,"1,149.41"
Low & middle income,GNI per capita (constant 2005 US$),1996,"1,199.28"
Low & middle income,GNI per capita (constant 2005 US$),1997,"1,240.89"
Low & middle income,GNI per capita (constant 2005 US$),1998,"1,252.06"
Low & middle income,GNI per capita (constant 2005 US$),1999,"1,272.52"
Low & middle income,GNI per capita (constant 2005 US$),2000,"1,323.17"
Low & middle income,GNI per capita (constant 2005 US$),2001,"1,348.62"
Low & middle income,GNI per capita (constant 2005 US$),2002,"1,397.57"
Low & middle income,GNI per capita (constant 2005 US$),2003,"1,463.55"
Low & middle income,GNI per capita (constant 2005 US$),2004,"1,552.10"
Low & middle income,GNI per capita (constant 2005 US$),2005,"1,636.09"
Low & middle income,GNI per capita (constant 2005 US$),2006,"1,748.12"
Low & middle income,GNI per capita (constant 2005 US$),2007,"1,874.82"
Low & middle income,GNI per capita (constant 2005 US$),2008,"1,954.46"
Low & middle income,GNI per capita (constant 2005 US$),2009,"1,993.04"
Low & middle income,GNI per capita (constant 2005 US$),2010,"2,127.32"
Low & middle income,GNI per capita (constant 2005 US$),2011,"2,218.17"
Low & middle income,GNI per capita (constant 2005 US$),2012,"2,306.22"
Low & middle income,GNI per capita (constant 2005 US$),2013,"2,387.39"
Low & middle income,GNI per capita (constant 2005 US$),2014,"2,478.67"
Low income,GNI per capita (constant 2005 US$),1995,263.5034528
Low income,GNI per capita (constant 2005 US$),1996,277.7534879
Low income,GNI per capita (constant 2005 US$),1997,279.0081229
Low income,GNI per capita (constant 2005 US$),1998,282.3775602
Low income,GNI per capita (constant 2005 US$),1999,282.8897083
Low income,GNI per capita (constant 2005 US$),2000,279.9824676
Low income,GNI per capita (constant 2005 US$),2001,282.9008108
Low income,GNI per capita (constant 2005 US$),2002,283.5266245
Low income,GNI per capita (constant 2005 US$),2003,286.8632273
Low income,GNI per capita (constant 2005 US$),2004,296.7100218
Low income,GNI per capita (constant 2005 US$),2005,306.1920041
Low income,GNI per capita (constant 2005 US$),2006,314.6254589
Low income,GNI per capita (constant 2005 US$),2007,325.4484384
Low income,GNI per capita (constant 2005 US$),2008,331.0689621
Low income,GNI per capita (constant 2005 US$),2009,337.8811103
Low income,GNI per capita (constant 2005 US$),2010,346.0168744
Low income,GNI per capita (constant 2005 US$),2011,356.9917262
Low income,GNI per capita (constant 2005 US$),2012,364.8708304
Low income,GNI per capita (constant 2005 US$),2013,372.2777902
Low income,GNI per capita (constant 2005 US$),2014,383.5124891
Lower middle income,GNI per capita (constant 2005 US$),1965,342.0036588
Lower middle income,GNI per capita (constant 2005 US$),1966,338.1484398
Lower middle income,GNI per capita (constant 2005 US$),1967,350.3034353
Lower middle income,GNI per capita (constant 2005 US$),1968,359.5614181
Lower middle income,GNI per capita (constant 2005 US$),1969,372.5762953
Lower middle income,GNI per capita (constant 2005 US$),1970,384.042326
Lower middle income,GNI per capita (constant 2005 US$),1971,387.9845842
Lower middle income,GNI per capita (constant 2005 US$),1972,387.663782
Lower middle income,GNI per capita (constant 2005 US$),1973,396.8148185
Lower middle income,GNI per capita (constant 2005 US$),1974,403.2544327
Lower middle income,GNI per capita (constant 2005 US$),1975,420.1729149
Lower middle income,GNI per capita (constant 2005 US$),1976,431.6579486
Lower middle income,GNI per capita (constant 2005 US$),1977,449.7189994
Lower middle income,GNI per capita (constant 2005 US$),1978,466.1497348
Lower middle income,GNI per capita (constant 2005 US$),1979,455.1800267
Lower middle income,GNI per capita (constant 2005 US$),1980,469.348479
Lower middle income,GNI per capita (constant 2005 US$),1981,484.4318512
Lower middle income,GNI per capita (constant 2005 US$),1982,486.6694166
Lower middle income,GNI per capita (constant 2005 US$),1983,503.4186575
Lower middle income,GNI per capita (constant 2005 US$),1984,503.956481
Lower middle income,GNI per capita (constant 2005 US$),1985,508.5863089
Lower middle income,GNI per capita (constant 2005 US$),1986,517.3511781
Lower middle income,GNI per capita (constant 2005 US$),1987,530.1496721
Lower middle income,GNI per capita (constant 2005 US$),1988,554.1752203
Lower middle income,GNI per capita (constant 2005 US$),1989,570.1045324
Lower middle income,GNI per capita (constant 2005 US$),1990,585.4489082
Lower middle income,GNI per capita (constant 2005 US$),1991,572.1997022
Lower middle income,GNI per capita (constant 2005 US$),1992,576.4235892
Lower middle income,GNI per capita (constant 2005 US$),1993,584.6419517
Lower middle income,GNI per capita (constant 2005 US$),1994,595.406084
Lower middle income,GNI per capita (constant 2005 US$),1995,613.3740609
Lower middle income,GNI per capita (constant 2005 US$),1996,638.0590065
Lower middle income,GNI per capita (constant 2005 US$),1997,650.5193522
Lower middle income,GNI per capita (constant 2005 US$),1998,647.7268606
Lower middle income,GNI per capita (constant 2005 US$),1999,665.8873684
Lower middle income,GNI per capita (constant 2005 US$),2000,679.4250274
Lower middle income,GNI per capita (constant 2005 US$),2001,699.6745579
Lower middle income,GNI per capita (constant 2005 US$),2002,714.7658529
Lower middle income,GNI per capita (constant 2005 US$),2003,759.7546295
Lower middle income,GNI per capita (constant 2005 US$),2004,804.9974455
Lower middle income,GNI per capita (constant 2005 US$),2005,846.8741786
Lower middle income,GNI per capita (constant 2005 US$),2006,901.4380234
Lower middle income,GNI per capita (constant 2005 US$),2007,956.4308267
Lower middle income,GNI per capita (constant 2005 US$),2008,986.0032346
Lower middle income,GNI per capita (constant 2005 US$),2009,"1,020.96"
Lower middle income,GNI per capita (constant 2005 US$),2010,"1,082.07"
Lower middle income,GNI per capita (constant 2005 US$),2011,"1,118.44"
Lower middle income,GNI per capita (constant 2005 US$),2012,"1,155.52"
Lower middle income,GNI per capita (constant 2005 US$),2013,"1,204.76"
Lower middle income,GNI per capita (constant 2005 US$),2014,"1,254.68"
Luxembourg,GNI per capita (constant 2005 US$),2005,"66,542.69"
"Macao SAR, China",GNI per capita (constant 2005 US$),2002,"17,090.07"
"Macao SAR, China",GNI per capita (constant 2005 US$),2003,"18,636.92"
"Macao SAR, China",GNI per capita (constant 2005 US$),2004,"22,375.96"
"Macao SAR, China",GNI per capita (constant 2005 US$),2005,"23,583.96"
"Macao SAR, China",GNI per capita (constant 2005 US$),2006,"25,307.91"
"Macao SAR, China",GNI per capita (constant 2005 US$),2007,"31,249.41"
"Macao SAR, China",GNI per capita (constant 2005 US$),2008,"28,252.59"
"Macao SAR, China",GNI per capita (constant 2005 US$),2009,"28,368.91"
"Macao SAR, China",GNI per capita (constant 2005 US$),2010,"34,544.81"
"Macao SAR, China",GNI per capita (constant 2005 US$),2011,"39,727.85"
"Macao SAR, China",GNI per capita (constant 2005 US$),2012,"41,770.28"
"Macao SAR, China",GNI per capita (constant 2005 US$),2013,"44,717.17"
"Macao SAR, China",GNI per capita (constant 2005 US$),2014,"44,716.59"
"Macedonia, FYR",GNI per capita (constant 2005 US$),1990,"3,081.74"
"Macedonia, FYR",GNI per capita (constant 2005 US$),1991,"2,919.03"
"Macedonia, FYR",GNI per capita (constant 2005 US$),1992,"2,675.58"
"Macedonia, FYR",GNI per capita (constant 2005 US$),1993,"2,516.26"
"Macedonia, FYR",GNI per capita (constant 2005 US$),1994,"2,502.51"
"Macedonia, FYR",GNI per capita (constant 2005 US$),1995,"2,488.72"
"Macedonia, FYR",GNI per capita (constant 2005 US$),1996,"2,505.36"
"Macedonia, FYR",GNI per capita (constant 2005 US$),1997,"2,520.39"
"Macedonia, FYR",GNI per capita (constant 2005 US$),1998,"2,585.35"
"Macedonia, FYR",GNI per capita (constant 2005 US$),1999,"2,663.85"
"Macedonia, FYR",GNI per capita (constant 2005 US$),2000,"2,770.32"
"Macedonia, FYR",GNI per capita (constant 2005 US$),2001,"2,702.24"
"Macedonia, FYR",GNI per capita (constant 2005 US$),2002,"2,722.16"
"Macedonia, FYR",GNI per capita (constant 2005 US$),2003,"2,773.41"
"Macedonia, FYR",GNI per capita (constant 2005 US$),2004,"2,913.85"
"Macedonia, FYR",GNI per capita (constant 2005 US$),2005,"3,010.16"
"Macedonia, FYR",GNI per capita (constant 2005 US$),2006,"3,201.24"
"Macedonia, FYR",GNI per capita (constant 2005 US$),2007,"3,256.01"
"Macedonia, FYR",GNI per capita (constant 2005 US$),2008,"3,553.24"
"Macedonia, FYR",GNI per capita (constant 2005 US$),2009,"3,551.16"
"Macedonia, FYR",GNI per capita (constant 2005 US$),2010,"3,639.20"
"Macedonia, FYR",GNI per capita (constant 2005 US$),2011,"3,705.12"
"Macedonia, FYR",GNI per capita (constant 2005 US$),2012,"3,675.21"
"Macedonia, FYR",GNI per capita (constant 2005 US$),2013,"3,744.32"
"Macedonia, FYR",GNI per capita (constant 2005 US$),2014,"3,877.76"
Madagascar,GNI per capita (constant 2005 US$),1960,457.8955395
Madagascar,GNI per capita (constant 2005 US$),1961,456.4304514
Madagascar,GNI per capita (constant 2005 US$),1962,455.3076465
Madagascar,GNI per capita (constant 2005 US$),1963,439.7874482
Madagascar,GNI per capita (constant 2005 US$),1964,446.1392767
Madagascar,GNI per capita (constant 2005 US$),1965,433.1471627
Madagascar,GNI per capita (constant 2005 US$),1966,446.9601901
Madagascar,GNI per capita (constant 2005 US$),1967,459.6913981
Madagascar,GNI per capita (constant 2005 US$),1968,478.4424012
Madagascar,GNI per capita (constant 2005 US$),1969,480.7426459
Madagascar,GNI per capita (constant 2005 US$),1970,493.6485147
Madagascar,GNI per capita (constant 2005 US$),1971,497.5299932
Madagascar,GNI per capita (constant 2005 US$),1972,479.7198474
Madagascar,GNI per capita (constant 2005 US$),1973,453.4106983
Madagascar,GNI per capita (constant 2005 US$),1974,447.4049278
Madagascar,GNI per capita (constant 2005 US$),1975,441.0551628
Madagascar,GNI per capita (constant 2005 US$),1976,415.2431541
Madagascar,GNI per capita (constant 2005 US$),1977,414.9437761
Madagascar,GNI per capita (constant 2005 US$),1978,392.3960197
Madagascar,GNI per capita (constant 2005 US$),1979,417.608981
Madagascar,GNI per capita (constant 2005 US$),1980,409.0990758
Madagascar,GNI per capita (constant 2005 US$),1981,355.7701519
Madagascar,GNI per capita (constant 2005 US$),1982,339.0223215
Madagascar,GNI per capita (constant 2005 US$),1983,331.2660646
Madagascar,GNI per capita (constant 2005 US$),1984,321.5510772
Madagascar,GNI per capita (constant 2005 US$),1985,318.6756023
Madagascar,GNI per capita (constant 2005 US$),1986,314.5162946
Madagascar,GNI per capita (constant 2005 US$),1987,304.8909683
Madagascar,GNI per capita (constant 2005 US$),1988,303.2523235
Madagascar,GNI per capita (constant 2005 US$),1989,305.4477222
Madagascar,GNI per capita (constant 2005 US$),1990,315.8230915
Madagascar,GNI per capita (constant 2005 US$),1991,280.9634545
Madagascar,GNI per capita (constant 2005 US$),1992,280.8075722
Madagascar,GNI per capita (constant 2005 US$),1993,279.3152889
Madagascar,GNI per capita (constant 2005 US$),1994,268.1387518
Madagascar,GNI per capita (constant 2005 US$),1995,264.1791949
Madagascar,GNI per capita (constant 2005 US$),1996,263.9852985
Madagascar,GNI per capita (constant 2005 US$),1997,268.793624
Madagascar,GNI per capita (constant 2005 US$),1998,272.1302201
Madagascar,GNI per capita (constant 2005 US$),1999,278.3014388
Madagascar,GNI per capita (constant 2005 US$),2000,280.7228462
Madagascar,GNI per capita (constant 2005 US$),2001,289.8683441
Madagascar,GNI per capita (constant 2005 US$),2002,244.7706513
Madagascar,GNI per capita (constant 2005 US$),2003,261.1382272
Madagascar,GNI per capita (constant 2005 US$),2004,266.0959484
Madagascar,GNI per capita (constant 2005 US$),2005,271.1726555
Madagascar,GNI per capita (constant 2005 US$),2006,277.0350403
Madagascar,GNI per capita (constant 2005 US$),2007,287.9571568
Madagascar,GNI per capita (constant 2005 US$),2008,300.5050212
Madagascar,GNI per capita (constant 2005 US$),2009,279.103096
Madagascar,GNI per capita (constant 2005 US$),2010,271.9134668
Madagascar,GNI per capita (constant 2005 US$),2011,266.8820762
Madagascar,GNI per capita (constant 2005 US$),2012,263.1199981
Madagascar,GNI per capita (constant 2005 US$),2013,261.7790129
Madagascar,GNI per capita (constant 2005 US$),2014,263.8923961
Malawi,GNI per capita (constant 2005 US$),2003,207.5923108
Malawi,GNI per capita (constant 2005 US$),2004,212.1035004
Malawi,GNI per capita (constant 2005 US$),2005,212.9910375
Malawi,GNI per capita (constant 2005 US$),2006,211.607704
Malawi,GNI per capita (constant 2005 US$),2007,226.4337958
Malawi,GNI per capita (constant 2005 US$),2008,238.2644582
Malawi,GNI per capita (constant 2005 US$),2009,250.441897
Malawi,GNI per capita (constant 2005 US$),2010,256.6395173
Malawi,GNI per capita (constant 2005 US$),2011,259.6463502
Malawi,GNI per capita (constant 2005 US$),2012,253.8377422
Malawi,GNI per capita (constant 2005 US$),2013,256.5463643
Malawi,GNI per capita (constant 2005 US$),2014,263.2534762
Malaysia,GNI per capita (constant 2005 US$),1960,939.2269237
Malaysia,GNI per capita (constant 2005 US$),1961,993.669762
Malaysia,GNI per capita (constant 2005 US$),1962,"1,033.93"
Malaysia,GNI per capita (constant 2005 US$),1963,"1,075.90"
Malaysia,GNI per capita (constant 2005 US$),1964,"1,092.27"
Malaysia,GNI per capita (constant 2005 US$),1965,"1,137.83"
Malaysia,GNI per capita (constant 2005 US$),1966,"1,194.78"
Malaysia,GNI per capita (constant 2005 US$),1967,"1,229.06"
Malaysia,GNI per capita (constant 2005 US$),1968,"1,293.70"
Malaysia,GNI per capita (constant 2005 US$),1969,"1,305.54"
Malaysia,GNI per capita (constant 2005 US$),1970,"1,362.54"
Malaysia,GNI per capita (constant 2005 US$),1971,"1,390.29"
Malaysia,GNI per capita (constant 2005 US$),1972,"1,487.06"
Malaysia,GNI per capita (constant 2005 US$),1973,"1,604.81"
Malaysia,GNI per capita (constant 2005 US$),1974,"1,683.96"
Malaysia,GNI per capita (constant 2005 US$),1975,"1,678.23"
Malaysia,GNI per capita (constant 2005 US$),1976,"1,812.93"
Malaysia,GNI per capita (constant 2005 US$),1977,"1,908.30"
Malaysia,GNI per capita (constant 2005 US$),1978,"1,978.78"
Malaysia,GNI per capita (constant 2005 US$),1979,"2,110.85"
Malaysia,GNI per capita (constant 2005 US$),1980,"2,234.84"
Malaysia,GNI per capita (constant 2005 US$),1981,"2,339.18"
Malaysia,GNI per capita (constant 2005 US$),1982,"2,391.51"
Malaysia,GNI per capita (constant 2005 US$),1983,"2,434.06"
Malaysia,GNI per capita (constant 2005 US$),1984,"2,532.80"
Malaysia,GNI per capita (constant 2005 US$),1985,"2,428.26"
Malaysia,GNI per capita (constant 2005 US$),1986,"2,409.04"
Malaysia,GNI per capita (constant 2005 US$),1987,"2,470.82"
Malaysia,GNI per capita (constant 2005 US$),1988,"2,656.44"
Malaysia,GNI per capita (constant 2005 US$),1989,"2,813.84"
Malaysia,GNI per capita (constant 2005 US$),1990,"3,024.19"
Malaysia,GNI per capita (constant 2005 US$),1991,"3,203.50"
Malaysia,GNI per capita (constant 2005 US$),1992,"3,387.14"
Malaysia,GNI per capita (constant 2005 US$),1993,"3,645.90"
Malaysia,GNI per capita (constant 2005 US$),1994,"3,882.63"
Malaysia,GNI per capita (constant 2005 US$),1995,"4,163.35"
Malaysia,GNI per capita (constant 2005 US$),1996,"4,460.63"
Malaysia,GNI per capita (constant 2005 US$),1997,"4,635.51"
Malaysia,GNI per capita (constant 2005 US$),1998,"4,172.52"
Malaysia,GNI per capita (constant 2005 US$),1999,"4,255.24"
Malaysia,GNI per capita (constant 2005 US$),2000,"4,486.64"
Malaysia,GNI per capita (constant 2005 US$),2001,"4,457.88"
Malaysia,GNI per capita (constant 2005 US$),2002,"4,638.15"
Malaysia,GNI per capita (constant 2005 US$),2003,"4,863.16"
Malaysia,GNI per capita (constant 2005 US$),2004,"5,107.34"
Malaysia,GNI per capita (constant 2005 US$),2005,"5,319.09"
Malaysia,GNI per capita (constant 2005 US$),2006,"5,601.21"
Malaysia,GNI per capita (constant 2005 US$),2007,"5,897.71"
Malaysia,GNI per capita (constant 2005 US$),2008,"6,012.45"
Malaysia,GNI per capita (constant 2005 US$),2009,"5,887.89"
Malaysia,GNI per capita (constant 2005 US$),2010,"6,150.08"
Malaysia,GNI per capita (constant 2005 US$),2011,"6,424.00"
Malaysia,GNI per capita (constant 2005 US$),2012,"6,581.25"
Malaysia,GNI per capita (constant 2005 US$),2013,"6,815.10"
Malaysia,GNI per capita (constant 2005 US$),2014,"7,114.84"
Maldives,GNI per capita (constant 2005 US$),2005,"3,392.23"
Mali,GNI per capita (constant 2005 US$),1990,325.691382
Mali,GNI per capita (constant 2005 US$),1991,357.6667811
Mali,GNI per capita (constant 2005 US$),1992,337.1479305
Mali,GNI per capita (constant 2005 US$),1993,339.7628776
Mali,GNI per capita (constant 2005 US$),1994,339.4837254
Mali,GNI per capita (constant 2005 US$),1995,331.398319
Mali,GNI per capita (constant 2005 US$),1996,345.2784732
Mali,GNI per capita (constant 2005 US$),1997,351.8135916
Mali,GNI per capita (constant 2005 US$),1998,368.8985212
Mali,GNI per capita (constant 2005 US$),1999,380.4161729
Mali,GNI per capita (constant 2005 US$),2000,359.0401873
Mali,GNI per capita (constant 2005 US$),2001,373.2125631
Mali,GNI per capita (constant 2005 US$),2002,370.4657513
Mali,GNI per capita (constant 2005 US$),2003,402.1576237
Mali,GNI per capita (constant 2005 US$),2004,398.8389836
Mali,GNI per capita (constant 2005 US$),2005,409.8684217
Mali,GNI per capita (constant 2005 US$),2006,415.0144718
Mali,GNI per capita (constant 2005 US$),2007,420.4180293
Mali,GNI per capita (constant 2005 US$),2008,427.6465515
Mali,GNI per capita (constant 2005 US$),2009,425.57989
Mali,GNI per capita (constant 2005 US$),2010,439.4086039
Mali,GNI per capita (constant 2005 US$),2011,436.629217
Mali,GNI per capita (constant 2005 US$),2012,420.7302525
Mali,GNI per capita (constant 2005 US$),2013,414.2056694
Mali,GNI per capita (constant 2005 US$),2014,432.5801691
Malta,GNI per capita (constant 2005 US$),1970,"3,203.70"
Malta,GNI per capita (constant 2005 US$),1971,"3,287.46"
Malta,GNI per capita (constant 2005 US$),1972,"3,502.24"
Malta,GNI per capita (constant 2005 US$),1973,"3,603.10"
Malta,GNI per capita (constant 2005 US$),1974,"4,047.54"
Malta,GNI per capita (constant 2005 US$),1975,"4,926.55"
Malta,GNI per capita (constant 2005 US$),1976,"5,620.05"
Malta,GNI per capita (constant 2005 US$),1977,"6,212.21"
Malta,GNI per capita (constant 2005 US$),1978,"6,710.38"
Malta,GNI per capita (constant 2005 US$),1979,"7,191.67"
Malta,GNI per capita (constant 2005 US$),1980,"7,859.28"
Malta,GNI per capita (constant 2005 US$),1981,"8,185.69"
Malta,GNI per capita (constant 2005 US$),1982,"8,353.32"
Malta,GNI per capita (constant 2005 US$),1983,"7,963.02"
Malta,GNI per capita (constant 2005 US$),1984,"8,138.09"
Malta,GNI per capita (constant 2005 US$),1985,"8,092.82"
Malta,GNI per capita (constant 2005 US$),1986,"8,077.63"
Malta,GNI per capita (constant 2005 US$),1987,"8,359.81"
