Country Name,Indicator Name,Year,Value
Kuwait,Sanitation Access (% of Pop.),1996,100
Kuwait,Sanitation Access (% of Pop.),1997,100
Kuwait,Sanitation Access (% of Pop.),1998,100
Kuwait,Sanitation Access (% of Pop.),1999,100
Kuwait,Sanitation Access (% of Pop.),2000,100
Kuwait,Sanitation Access (% of Pop.),2001,100
Kuwait,Sanitation Access (% of Pop.),2002,100
Kuwait,Sanitation Access (% of Pop.),2003,100
Kuwait,Sanitation Access (% of Pop.),2004,100
Kuwait,Sanitation Access (% of Pop.),2005,100
Kuwait,Sanitation Access (% of Pop.),2006,100
Kuwait,Sanitation Access (% of Pop.),2007,100
Kuwait,Sanitation Access (% of Pop.),2008,100
Kuwait,Sanitation Access (% of Pop.),2009,100
Kuwait,Sanitation Access (% of Pop.),2010,100
Kuwait,Sanitation Access (% of Pop.),2011,100
Kuwait,Sanitation Access (% of Pop.),2012,100
Kuwait,Sanitation Access (% of Pop.),2013,100
Kuwait,Sanitation Access (% of Pop.),2014,100
Kuwait,Sanitation Access (% of Pop.),2015,100
Kyrgyz Republic,Sanitation Access (% of Pop.),1990,91.2
Kyrgyz Republic,Sanitation Access (% of Pop.),1991,91.2
Kyrgyz Republic,Sanitation Access (% of Pop.),1992,91.2
Kyrgyz Republic,Sanitation Access (% of Pop.),1993,91.2
Kyrgyz Republic,Sanitation Access (% of Pop.),1994,91.2
Kyrgyz Republic,Sanitation Access (% of Pop.),1995,91.3
Kyrgyz Republic,Sanitation Access (% of Pop.),1996,91.4
Kyrgyz Republic,Sanitation Access (% of Pop.),1997,91.5
Kyrgyz Republic,Sanitation Access (% of Pop.),1998,91.6
Kyrgyz Republic,Sanitation Access (% of Pop.),1999,91.7
Kyrgyz Republic,Sanitation Access (% of Pop.),2000,91.8
Kyrgyz Republic,Sanitation Access (% of Pop.),2001,91.9
Kyrgyz Republic,Sanitation Access (% of Pop.),2002,92
Kyrgyz Republic,Sanitation Access (% of Pop.),2003,92.1
Kyrgyz Republic,Sanitation Access (% of Pop.),2004,92.2
Kyrgyz Republic,Sanitation Access (% of Pop.),2005,92.3
Kyrgyz Republic,Sanitation Access (% of Pop.),2006,92.4
Kyrgyz Republic,Sanitation Access (% of Pop.),2007,92.5
Kyrgyz Republic,Sanitation Access (% of Pop.),2008,92.6
Kyrgyz Republic,Sanitation Access (% of Pop.),2009,92.7
Kyrgyz Republic,Sanitation Access (% of Pop.),2010,92.8
Kyrgyz Republic,Sanitation Access (% of Pop.),2011,92.9
Kyrgyz Republic,Sanitation Access (% of Pop.),2012,93
Kyrgyz Republic,Sanitation Access (% of Pop.),2013,93.1
Kyrgyz Republic,Sanitation Access (% of Pop.),2014,93.2
Kyrgyz Republic,Sanitation Access (% of Pop.),2015,93.3
Lao PDR,Sanitation Access (% of Pop.),1994,20.1
Lao PDR,Sanitation Access (% of Pop.),1995,20.4
Lao PDR,Sanitation Access (% of Pop.),1996,20.8
Lao PDR,Sanitation Access (% of Pop.),1997,21.3
Lao PDR,Sanitation Access (% of Pop.),1998,21.8
Lao PDR,Sanitation Access (% of Pop.),1999,24.9
Lao PDR,Sanitation Access (% of Pop.),2000,28
Lao PDR,Sanitation Access (% of Pop.),2001,31.1
Lao PDR,Sanitation Access (% of Pop.),2002,34.2
Lao PDR,Sanitation Access (% of Pop.),2003,37.3
Lao PDR,Sanitation Access (% of Pop.),2004,40.3
Lao PDR,Sanitation Access (% of Pop.),2005,43.4
Lao PDR,Sanitation Access (% of Pop.),2006,46.5
Lao PDR,Sanitation Access (% of Pop.),2007,49.6
Lao PDR,Sanitation Access (% of Pop.),2008,52.6
Lao PDR,Sanitation Access (% of Pop.),2009,55.7
Lao PDR,Sanitation Access (% of Pop.),2010,58.7
Lao PDR,Sanitation Access (% of Pop.),2011,61.7
Lao PDR,Sanitation Access (% of Pop.),2012,64.6
Lao PDR,Sanitation Access (% of Pop.),2013,67.6
Lao PDR,Sanitation Access (% of Pop.),2014,70.5
Lao PDR,Sanitation Access (% of Pop.),2015,70.9
Latvia,Sanitation Access (% of Pop.),1997,81.8
Latvia,Sanitation Access (% of Pop.),1998,81.8
Latvia,Sanitation Access (% of Pop.),1999,81.8
Latvia,Sanitation Access (% of Pop.),2000,81.7
Latvia,Sanitation Access (% of Pop.),2001,81.7
Latvia,Sanitation Access (% of Pop.),2002,82.1
Latvia,Sanitation Access (% of Pop.),2003,82.6
Latvia,Sanitation Access (% of Pop.),2004,83
Latvia,Sanitation Access (% of Pop.),2005,83.5
Latvia,Sanitation Access (% of Pop.),2006,83.9
Latvia,Sanitation Access (% of Pop.),2007,84.3
Latvia,Sanitation Access (% of Pop.),2008,84.8
Latvia,Sanitation Access (% of Pop.),2009,85.2
Latvia,Sanitation Access (% of Pop.),2010,85.6
Latvia,Sanitation Access (% of Pop.),2011,86.1
Latvia,Sanitation Access (% of Pop.),2012,86.5
Latvia,Sanitation Access (% of Pop.),2013,86.9
Latvia,Sanitation Access (% of Pop.),2014,87.4
Latvia,Sanitation Access (% of Pop.),2015,87.8
Least developed countries: UN classification,Sanitation Access (% of Pop.),1990,19.27403142
Least developed countries: UN classification,Sanitation Access (% of Pop.),1991,22.72805268
Least developed countries: UN classification,Sanitation Access (% of Pop.),1992,23.18457978
Least developed countries: UN classification,Sanitation Access (% of Pop.),1993,23.54722501
Least developed countries: UN classification,Sanitation Access (% of Pop.),1994,23.92971578
Least developed countries: UN classification,Sanitation Access (% of Pop.),1995,24.40343242
Least developed countries: UN classification,Sanitation Access (% of Pop.),1996,24.9986749
Least developed countries: UN classification,Sanitation Access (% of Pop.),1997,25.77779786
Least developed countries: UN classification,Sanitation Access (% of Pop.),1998,26.51197553
Least developed countries: UN classification,Sanitation Access (% of Pop.),1999,27.25812818
Least developed countries: UN classification,Sanitation Access (% of Pop.),2000,28.01760447
Least developed countries: UN classification,Sanitation Access (% of Pop.),2001,28.74952847
Least developed countries: UN classification,Sanitation Access (% of Pop.),2002,29.46931144
Least developed countries: UN classification,Sanitation Access (% of Pop.),2003,30.18121189
Least developed countries: UN classification,Sanitation Access (% of Pop.),2004,30.89651662
Least developed countries: UN classification,Sanitation Access (% of Pop.),2005,31.58109487
Least developed countries: UN classification,Sanitation Access (% of Pop.),2006,32.26209636
Least developed countries: UN classification,Sanitation Access (% of Pop.),2007,32.92682504
Least developed countries: UN classification,Sanitation Access (% of Pop.),2008,33.58777443
Least developed countries: UN classification,Sanitation Access (% of Pop.),2009,34.20679332
Least developed countries: UN classification,Sanitation Access (% of Pop.),2010,34.82709161
Least developed countries: UN classification,Sanitation Access (% of Pop.),2011,35.15040201
Least developed countries: UN classification,Sanitation Access (% of Pop.),2012,35.87768304
Least developed countries: UN classification,Sanitation Access (% of Pop.),2013,35.89804804
Least developed countries: UN classification,Sanitation Access (% of Pop.),2014,36.36830072
Least developed countries: UN classification,Sanitation Access (% of Pop.),2015,37.39057369
Lebanon,Sanitation Access (% of Pop.),1998,82.7
Lebanon,Sanitation Access (% of Pop.),1999,82.7
Lebanon,Sanitation Access (% of Pop.),2000,82.7
Lebanon,Sanitation Access (% of Pop.),2001,82.7
Lebanon,Sanitation Access (% of Pop.),2002,82.7
Lebanon,Sanitation Access (% of Pop.),2003,82.4
Lebanon,Sanitation Access (% of Pop.),2004,82.2
Lebanon,Sanitation Access (% of Pop.),2005,82
Lebanon,Sanitation Access (% of Pop.),2006,81.8
Lebanon,Sanitation Access (% of Pop.),2007,81.6
Lebanon,Sanitation Access (% of Pop.),2008,81.3
Lebanon,Sanitation Access (% of Pop.),2009,81.1
Lebanon,Sanitation Access (% of Pop.),2010,80.9
Lebanon,Sanitation Access (% of Pop.),2011,80.7
Lebanon,Sanitation Access (% of Pop.),2012,80.7
Lebanon,Sanitation Access (% of Pop.),2013,80.7
Lebanon,Sanitation Access (% of Pop.),2014,80.7
Lebanon,Sanitation Access (% of Pop.),2015,80.7
Lesotho,Sanitation Access (% of Pop.),1994,22.6
Lesotho,Sanitation Access (% of Pop.),1995,22.7
Lesotho,Sanitation Access (% of Pop.),1996,22.8
Lesotho,Sanitation Access (% of Pop.),1997,22.8
Lesotho,Sanitation Access (% of Pop.),1998,22.9
Lesotho,Sanitation Access (% of Pop.),1999,23.4
Lesotho,Sanitation Access (% of Pop.),2000,23.9
Lesotho,Sanitation Access (% of Pop.),2001,24.3
Lesotho,Sanitation Access (% of Pop.),2002,24.8
Lesotho,Sanitation Access (% of Pop.),2003,25.3
Lesotho,Sanitation Access (% of Pop.),2004,25.7
Lesotho,Sanitation Access (% of Pop.),2005,26.2
Lesotho,Sanitation Access (% of Pop.),2006,26.7
Lesotho,Sanitation Access (% of Pop.),2007,27.1
Lesotho,Sanitation Access (% of Pop.),2008,27.6
Lesotho,Sanitation Access (% of Pop.),2009,28
Lesotho,Sanitation Access (% of Pop.),2010,28.5
Lesotho,Sanitation Access (% of Pop.),2011,28.9
Lesotho,Sanitation Access (% of Pop.),2012,29.3
Lesotho,Sanitation Access (% of Pop.),2013,29.8
Lesotho,Sanitation Access (% of Pop.),2014,30.2
Lesotho,Sanitation Access (% of Pop.),2015,30.3
Liberia,Sanitation Access (% of Pop.),1994,13.7
Liberia,Sanitation Access (% of Pop.),1995,13.1
Liberia,Sanitation Access (% of Pop.),1996,12.5
Liberia,Sanitation Access (% of Pop.),1997,12.6
Liberia,Sanitation Access (% of Pop.),1998,12.6
Liberia,Sanitation Access (% of Pop.),1999,12.9
Liberia,Sanitation Access (% of Pop.),2000,13.1
Liberia,Sanitation Access (% of Pop.),2001,13.4
Liberia,Sanitation Access (% of Pop.),2002,13.6
Liberia,Sanitation Access (% of Pop.),2003,13.8
Liberia,Sanitation Access (% of Pop.),2004,14.1
Liberia,Sanitation Access (% of Pop.),2005,14.3
Liberia,Sanitation Access (% of Pop.),2006,14.6
Liberia,Sanitation Access (% of Pop.),2007,14.8
Liberia,Sanitation Access (% of Pop.),2008,15.1
Liberia,Sanitation Access (% of Pop.),2009,15.3
Liberia,Sanitation Access (% of Pop.),2010,15.6
Liberia,Sanitation Access (% of Pop.),2011,15.8
Liberia,Sanitation Access (% of Pop.),2012,16.1
Liberia,Sanitation Access (% of Pop.),2013,16.4
Liberia,Sanitation Access (% of Pop.),2014,16.6
Liberia,Sanitation Access (% of Pop.),2015,16.9
Libya,Sanitation Access (% of Pop.),1990,96.5
Libya,Sanitation Access (% of Pop.),1991,96.5
Libya,Sanitation Access (% of Pop.),1992,96.5
Libya,Sanitation Access (% of Pop.),1993,96.5
Libya,Sanitation Access (% of Pop.),1994,96.5
Libya,Sanitation Access (% of Pop.),1995,96.5
Libya,Sanitation Access (% of Pop.),1996,96.5
Libya,Sanitation Access (% of Pop.),1997,96.5
Libya,Sanitation Access (% of Pop.),1998,96.5
Libya,Sanitation Access (% of Pop.),1999,96.5
Libya,Sanitation Access (% of Pop.),2000,96.5
Libya,Sanitation Access (% of Pop.),2001,96.5
Libya,Sanitation Access (% of Pop.),2002,96.5
Libya,Sanitation Access (% of Pop.),2003,96.5
Libya,Sanitation Access (% of Pop.),2004,96.5
Libya,Sanitation Access (% of Pop.),2005,96.5
Libya,Sanitation Access (% of Pop.),2006,96.5
Libya,Sanitation Access (% of Pop.),2007,96.5
Libya,Sanitation Access (% of Pop.),2008,96.6
Libya,Sanitation Access (% of Pop.),2009,96.6
Libya,Sanitation Access (% of Pop.),2010,96.6
Libya,Sanitation Access (% of Pop.),2011,96.6
Libya,Sanitation Access (% of Pop.),2012,96.6
Libya,Sanitation Access (% of Pop.),2013,96.6
Libya,Sanitation Access (% of Pop.),2014,96.6
Libya,Sanitation Access (% of Pop.),2015,96.6
Lithuania,Sanitation Access (% of Pop.),1990,82.8
Lithuania,Sanitation Access (% of Pop.),1991,83.2
Lithuania,Sanitation Access (% of Pop.),1992,83.5
Lithuania,Sanitation Access (% of Pop.),1993,83.9
Lithuania,Sanitation Access (% of Pop.),1994,84.3
Lithuania,Sanitation Access (% of Pop.),1995,84.7
Lithuania,Sanitation Access (% of Pop.),1996,85
Lithuania,Sanitation Access (% of Pop.),1997,85.4
Lithuania,Sanitation Access (% of Pop.),1998,85.8
Lithuania,Sanitation Access (% of Pop.),1999,86.2
Lithuania,Sanitation Access (% of Pop.),2000,86.6
Lithuania,Sanitation Access (% of Pop.),2001,86.9
Lithuania,Sanitation Access (% of Pop.),2002,87.3
Lithuania,Sanitation Access (% of Pop.),2003,87.7
Lithuania,Sanitation Access (% of Pop.),2004,88.1
Lithuania,Sanitation Access (% of Pop.),2005,88.5
Lithuania,Sanitation Access (% of Pop.),2006,88.9
Lithuania,Sanitation Access (% of Pop.),2007,89.3
Lithuania,Sanitation Access (% of Pop.),2008,89.7
Lithuania,Sanitation Access (% of Pop.),2009,90.1
Lithuania,Sanitation Access (% of Pop.),2010,90.5
Lithuania,Sanitation Access (% of Pop.),2011,90.8
Lithuania,Sanitation Access (% of Pop.),2012,91.2
Lithuania,Sanitation Access (% of Pop.),2013,91.6
Lithuania,Sanitation Access (% of Pop.),2014,92
Lithuania,Sanitation Access (% of Pop.),2015,92.4
Low & middle income,Sanitation Access (% of Pop.),1990,40.66594809
Low & middle income,Sanitation Access (% of Pop.),1991,41.45906616
Low & middle income,Sanitation Access (% of Pop.),1992,42.32352205
Low & middle income,Sanitation Access (% of Pop.),1993,43.07695733
Low & middle income,Sanitation Access (% of Pop.),1994,44.51719501
Low & middle income,Sanitation Access (% of Pop.),1995,45.30241192
Low & middle income,Sanitation Access (% of Pop.),1996,46.06499359
Low & middle income,Sanitation Access (% of Pop.),1997,46.87574648
Low & middle income,Sanitation Access (% of Pop.),1998,47.74464692
Low & middle income,Sanitation Access (% of Pop.),1999,48.54501112
Low & middle income,Sanitation Access (% of Pop.),2000,49.38090265
Low & middle income,Sanitation Access (% of Pop.),2001,50.20100768
Low & middle income,Sanitation Access (% of Pop.),2002,51.01783787
Low & middle income,Sanitation Access (% of Pop.),2003,51.83426912
Low & middle income,Sanitation Access (% of Pop.),2004,52.66969023
Low & middle income,Sanitation Access (% of Pop.),2005,53.47519914
Low & middle income,Sanitation Access (% of Pop.),2006,54.27511374
Low & middle income,Sanitation Access (% of Pop.),2007,55.03256245
Low & middle income,Sanitation Access (% of Pop.),2008,55.82400142
Low & middle income,Sanitation Access (% of Pop.),2009,56.59713551
Low & middle income,Sanitation Access (% of Pop.),2010,57.34411531
Low & middle income,Sanitation Access (% of Pop.),2011,57.98330184
Low & middle income,Sanitation Access (% of Pop.),2012,58.76999193
Low & middle income,Sanitation Access (% of Pop.),2013,59.48308445
Low & middle income,Sanitation Access (% of Pop.),2014,60.16870752
Low & middle income,Sanitation Access (% of Pop.),2015,60.79493837
Low income,Sanitation Access (% of Pop.),1990,12.20806705
Low income,Sanitation Access (% of Pop.),1991,12.79650682
Low income,Sanitation Access (% of Pop.),1992,15.74037635
Low income,Sanitation Access (% of Pop.),1993,16.06041512
Low income,Sanitation Access (% of Pop.),1994,16.31086265
Low income,Sanitation Access (% of Pop.),1995,16.6032051
Low income,Sanitation Access (% of Pop.),1996,16.9364975
Low income,Sanitation Access (% of Pop.),1997,17.66652202
Low income,Sanitation Access (% of Pop.),1998,18.3325518
Low income,Sanitation Access (% of Pop.),1999,19.01037209
Low income,Sanitation Access (% of Pop.),2000,19.68633865
Low income,Sanitation Access (% of Pop.),2001,20.33091581
Low income,Sanitation Access (% of Pop.),2002,20.96260034
Low income,Sanitation Access (% of Pop.),2003,21.61538996
Low income,Sanitation Access (% of Pop.),2004,22.25087295
Low income,Sanitation Access (% of Pop.),2005,22.88191034
Low income,Sanitation Access (% of Pop.),2006,23.50101298
Low income,Sanitation Access (% of Pop.),2007,24.11694843
Low income,Sanitation Access (% of Pop.),2008,24.7353998
Low income,Sanitation Access (% of Pop.),2009,25.35744833
Low income,Sanitation Access (% of Pop.),2010,25.97259843
Low income,Sanitation Access (% of Pop.),2011,26.22402185
Low income,Sanitation Access (% of Pop.),2012,26.77982183
Low income,Sanitation Access (% of Pop.),2013,27.26872334
Low income,Sanitation Access (% of Pop.),2014,27.75758098
Low income,Sanitation Access (% of Pop.),2015,28.16185878
Lower middle income,Sanitation Access (% of Pop.),1990,28.90085566
Lower middle income,Sanitation Access (% of Pop.),1991,29.94539501
Lower middle income,Sanitation Access (% of Pop.),1992,30.90279871
Lower middle income,Sanitation Access (% of Pop.),1993,31.87813389
Lower middle income,Sanitation Access (% of Pop.),1994,34.30430863
Lower middle income,Sanitation Access (% of Pop.),1995,35.1447341
Lower middle income,Sanitation Access (% of Pop.),1996,35.98111163
Lower middle income,Sanitation Access (% of Pop.),1997,36.83891412
Lower middle income,Sanitation Access (% of Pop.),1998,37.72013568
Lower middle income,Sanitation Access (% of Pop.),1999,38.56317515
Lower middle income,Sanitation Access (% of Pop.),2000,39.45693128
Lower middle income,Sanitation Access (% of Pop.),2001,40.33002729
Lower middle income,Sanitation Access (% of Pop.),2002,41.21434085
Lower middle income,Sanitation Access (% of Pop.),2003,42.08905737
Lower middle income,Sanitation Access (% of Pop.),2004,42.9772789
Lower middle income,Sanitation Access (% of Pop.),2005,43.85057977
Lower middle income,Sanitation Access (% of Pop.),2006,44.7321947
Lower middle income,Sanitation Access (% of Pop.),2007,45.60915117
Lower middle income,Sanitation Access (% of Pop.),2008,46.48606183
Lower middle income,Sanitation Access (% of Pop.),2009,47.3338563
Lower middle income,Sanitation Access (% of Pop.),2010,48.1289632
Lower middle income,Sanitation Access (% of Pop.),2011,48.96456011
Lower middle income,Sanitation Access (% of Pop.),2012,49.77883225
Lower middle income,Sanitation Access (% of Pop.),2013,50.54508788
Lower middle income,Sanitation Access (% of Pop.),2014,51.31494434
Lower middle income,Sanitation Access (% of Pop.),2015,51.98481409
Luxembourg,Sanitation Access (% of Pop.),1990,97.8
Luxembourg,Sanitation Access (% of Pop.),1991,97.8
Luxembourg,Sanitation Access (% of Pop.),1992,97.8
Luxembourg,Sanitation Access (% of Pop.),1993,97.8
Luxembourg,Sanitation Access (% of Pop.),1994,97.7
Luxembourg,Sanitation Access (% of Pop.),1995,97.7
Luxembourg,Sanitation Access (% of Pop.),1996,97.7
Luxembourg,Sanitation Access (% of Pop.),1997,97.7
Luxembourg,Sanitation Access (% of Pop.),1998,97.7
Luxembourg,Sanitation Access (% of Pop.),1999,97.7
Luxembourg,Sanitation Access (% of Pop.),2000,97.7
Luxembourg,Sanitation Access (% of Pop.),2001,97.7
Luxembourg,Sanitation Access (% of Pop.),2002,97.7
Luxembourg,Sanitation Access (% of Pop.),2003,97.7
Luxembourg,Sanitation Access (% of Pop.),2004,97.7
Luxembourg,Sanitation Access (% of Pop.),2005,97.7
Luxembourg,Sanitation Access (% of Pop.),2006,97.7
Luxembourg,Sanitation Access (% of Pop.),2007,97.6
Luxembourg,Sanitation Access (% of Pop.),2008,97.6
Luxembourg,Sanitation Access (% of Pop.),2009,97.6
Luxembourg,Sanitation Access (% of Pop.),2010,97.6
Luxembourg,Sanitation Access (% of Pop.),2011,97.6
Luxembourg,Sanitation Access (% of Pop.),2012,97.6
Luxembourg,Sanitation Access (% of Pop.),2013,97.6
Luxembourg,Sanitation Access (% of Pop.),2014,97.6
Luxembourg,Sanitation Access (% of Pop.),2015,97.6
"Macedonia, FYR",Sanitation Access (% of Pop.),2000,89.8
"Macedonia, FYR",Sanitation Access (% of Pop.),2001,89.8
"Macedonia, FYR",Sanitation Access (% of Pop.),2002,89.8
"Macedonia, FYR",Sanitation Access (% of Pop.),2003,89.8
"Macedonia, FYR",Sanitation Access (% of Pop.),2004,89.8
"Macedonia, FYR",Sanitation Access (% of Pop.),2005,90
"Macedonia, FYR",Sanitation Access (% of Pop.),2006,90.1
"Macedonia, FYR",Sanitation Access (% of Pop.),2007,90.3
"Macedonia, FYR",Sanitation Access (% of Pop.),2008,90.5
"Macedonia, FYR",Sanitation Access (% of Pop.),2009,90.6
"Macedonia, FYR",Sanitation Access (% of Pop.),2010,90.8
"Macedonia, FYR",Sanitation Access (% of Pop.),2011,91
"Macedonia, FYR",Sanitation Access (% of Pop.),2012,91
"Macedonia, FYR",Sanitation Access (% of Pop.),2013,90.9
"Macedonia, FYR",Sanitation Access (% of Pop.),2014,90.9
"Macedonia, FYR",Sanitation Access (% of Pop.),2015,90.9
Madagascar,Sanitation Access (% of Pop.),1990,9.4
Madagascar,Sanitation Access (% of Pop.),1991,9.5
Madagascar,Sanitation Access (% of Pop.),1992,9.6
Madagascar,Sanitation Access (% of Pop.),1993,9.7
Madagascar,Sanitation Access (% of Pop.),1994,9.8
Madagascar,Sanitation Access (% of Pop.),1995,9.9
Madagascar,Sanitation Access (% of Pop.),1996,10
Madagascar,Sanitation Access (% of Pop.),1997,10
Madagascar,Sanitation Access (% of Pop.),1998,10.1
Madagascar,Sanitation Access (% of Pop.),1999,10.2
Madagascar,Sanitation Access (% of Pop.),2000,10.3
Madagascar,Sanitation Access (% of Pop.),2001,10.4
Madagascar,Sanitation Access (% of Pop.),2002,10.5
Madagascar,Sanitation Access (% of Pop.),2003,10.6
Madagascar,Sanitation Access (% of Pop.),2004,10.6
Madagascar,Sanitation Access (% of Pop.),2005,10.8
Madagascar,Sanitation Access (% of Pop.),2006,10.9
Madagascar,Sanitation Access (% of Pop.),2007,11
Madagascar,Sanitation Access (% of Pop.),2008,11.1
Madagascar,Sanitation Access (% of Pop.),2009,11.2
Madagascar,Sanitation Access (% of Pop.),2010,11.4
Madagascar,Sanitation Access (% of Pop.),2011,11.5
Madagascar,Sanitation Access (% of Pop.),2012,11.6
Madagascar,Sanitation Access (% of Pop.),2013,11.7
Madagascar,Sanitation Access (% of Pop.),2014,11.9
Madagascar,Sanitation Access (% of Pop.),2015,12
Malawi,Sanitation Access (% of Pop.),1990,29.3
Malawi,Sanitation Access (% of Pop.),1991,29.9
Malawi,Sanitation Access (% of Pop.),1992,30.4
Malawi,Sanitation Access (% of Pop.),1993,30.9
Malawi,Sanitation Access (% of Pop.),1994,31.4
Malawi,Sanitation Access (% of Pop.),1995,31.9
Malawi,Sanitation Access (% of Pop.),1996,32.4
Malawi,Sanitation Access (% of Pop.),1997,32.9
Malawi,Sanitation Access (% of Pop.),1998,33.4
Malawi,Sanitation Access (% of Pop.),1999,33.8
Malawi,Sanitation Access (% of Pop.),2000,34.3
Malawi,Sanitation Access (% of Pop.),2001,34.7
Malawi,Sanitation Access (% of Pop.),2002,35.2
Malawi,Sanitation Access (% of Pop.),2003,35.6
Malawi,Sanitation Access (% of Pop.),2004,36.1
Malawi,Sanitation Access (% of Pop.),2005,36.5
Malawi,Sanitation Access (% of Pop.),2006,37
Malawi,Sanitation Access (% of Pop.),2007,37.4
Malawi,Sanitation Access (% of Pop.),2008,37.9
Malawi,Sanitation Access (% of Pop.),2009,38.3
Malawi,Sanitation Access (% of Pop.),2010,38.8
Malawi,Sanitation Access (% of Pop.),2011,39.2
Malawi,Sanitation Access (% of Pop.),2012,39.7
Malawi,Sanitation Access (% of Pop.),2013,40.1
Malawi,Sanitation Access (% of Pop.),2014,40.6
Malawi,Sanitation Access (% of Pop.),2015,41
Malaysia,Sanitation Access (% of Pop.),1990,86.2
Malaysia,Sanitation Access (% of Pop.),1991,86.7
Malaysia,Sanitation Access (% of Pop.),1992,87.2
Malaysia,Sanitation Access (% of Pop.),1993,87.8
Malaysia,Sanitation Access (% of Pop.),1994,88.3
Malaysia,Sanitation Access (% of Pop.),1995,88.8
Malaysia,Sanitation Access (% of Pop.),1996,89.3
Malaysia,Sanitation Access (% of Pop.),1997,89.8
Malaysia,Sanitation Access (% of Pop.),1998,90.2
Malaysia,Sanitation Access (% of Pop.),1999,90.7
Malaysia,Sanitation Access (% of Pop.),2000,91.2
Malaysia,Sanitation Access (% of Pop.),2001,91.6
Malaysia,Sanitation Access (% of Pop.),2002,92.1
Malaysia,Sanitation Access (% of Pop.),2003,92.5
Malaysia,Sanitation Access (% of Pop.),2004,92.9
Malaysia,Sanitation Access (% of Pop.),2005,93.4
Malaysia,Sanitation Access (% of Pop.),2006,93.8
Malaysia,Sanitation Access (% of Pop.),2007,94.2
Malaysia,Sanitation Access (% of Pop.),2008,94.6
Malaysia,Sanitation Access (% of Pop.),2009,95
Malaysia,Sanitation Access (% of Pop.),2010,95.4
Malaysia,Sanitation Access (% of Pop.),2011,95.7
Malaysia,Sanitation Access (% of Pop.),2012,95.9
Malaysia,Sanitation Access (% of Pop.),2013,96
Malaysia,Sanitation Access (% of Pop.),2014,96
Malaysia,Sanitation Access (% of Pop.),2015,96
Maldives,Sanitation Access (% of Pop.),1990,68
Maldives,Sanitation Access (% of Pop.),1991,68
Maldives,Sanitation Access (% of Pop.),1992,67.9
Maldives,Sanitation Access (% of Pop.),1993,67.9
Maldives,Sanitation Access (% of Pop.),1994,67.9
Maldives,Sanitation Access (% of Pop.),1995,69.7
Maldives,Sanitation Access (% of Pop.),1996,71.7
Maldives,Sanitation Access (% of Pop.),1997,73.7
Maldives,Sanitation Access (% of Pop.),1998,75.6
Maldives,Sanitation Access (% of Pop.),1999,77.5
Maldives,Sanitation Access (% of Pop.),2000,79.4
Maldives,Sanitation Access (% of Pop.),2001,81.5
Maldives,Sanitation Access (% of Pop.),2002,83.5
Maldives,Sanitation Access (% of Pop.),2003,85.4
Maldives,Sanitation Access (% of Pop.),2004,87.3
Maldives,Sanitation Access (% of Pop.),2005,89.1
Maldives,Sanitation Access (% of Pop.),2006,90.9
Maldives,Sanitation Access (% of Pop.),2007,92.6
Maldives,Sanitation Access (% of Pop.),2008,94.2
Maldives,Sanitation Access (% of Pop.),2009,95.8
Maldives,Sanitation Access (% of Pop.),2010,97.3
Maldives,Sanitation Access (% of Pop.),2011,98
Maldives,Sanitation Access (% of Pop.),2012,98
Maldives,Sanitation Access (% of Pop.),2013,98
Maldives,Sanitation Access (% of Pop.),2014,98
Maldives,Sanitation Access (% of Pop.),2015,97.9
Mali,Sanitation Access (% of Pop.),1990,14.1
Mali,Sanitation Access (% of Pop.),1991,14.4
Mali,Sanitation Access (% of Pop.),1992,14.8
Mali,Sanitation Access (% of Pop.),1993,15.2
Mali,Sanitation Access (% of Pop.),1994,15.6
Mali,Sanitation Access (% of Pop.),1995,16
Mali,Sanitation Access (% of Pop.),1996,16.3
Mali,Sanitation Access (% of Pop.),1997,16.7
Mali,Sanitation Access (% of Pop.),1998,17.1
Mali,Sanitation Access (% of Pop.),1999,17.5
Mali,Sanitation Access (% of Pop.),2000,18
Mali,Sanitation Access (% of Pop.),2001,18.4
Mali,Sanitation Access (% of Pop.),2002,18.9
Mali,Sanitation Access (% of Pop.),2003,19.3
Mali,Sanitation Access (% of Pop.),2004,19.7
Mali,Sanitation Access (% of Pop.),2005,20.2
Mali,Sanitation Access (% of Pop.),2006,20.6
Mali,Sanitation Access (% of Pop.),2007,21.1
Mali,Sanitation Access (% of Pop.),2008,21.5
Mali,Sanitation Access (% of Pop.),2009,22
Mali,Sanitation Access (% of Pop.),2010,22.4
Mali,Sanitation Access (% of Pop.),2011,22.9
Mali,Sanitation Access (% of Pop.),2012,23.3
Mali,Sanitation Access (% of Pop.),2013,23.8
Mali,Sanitation Access (% of Pop.),2014,24.2
Mali,Sanitation Access (% of Pop.),2015,24.7
Malta,Sanitation Access (% of Pop.),1990,100
Malta,Sanitation Access (% of Pop.),1991,100
Malta,Sanitation Access (% of Pop.),1992,100
Malta,Sanitation Access (% of Pop.),1993,100
Malta,Sanitation Access (% of Pop.),1994,100
Malta,Sanitation Access (% of Pop.),1995,100
Malta,Sanitation Access (% of Pop.),1996,100
Malta,Sanitation Access (% of Pop.),1997,100
Malta,Sanitation Access (% of Pop.),1998,100
Malta,Sanitation Access (% of Pop.),1999,100
Malta,Sanitation Access (% of Pop.),2000,100
Malta,Sanitation Access (% of Pop.),2001,100
